"nrep" "ndet" "site" "day" "year"
"11111" 1 0 132 136 2011
"11112" 1 0 132 122 2011
"11113" 1 0 132 151 2008
"11114" 1 0 132 163 2011
"11115" 1 0 132 105 2010
"11116" 1 1 132 125 2010
"11117" 1 0 132 125 2008
"11118" 1 0 133 146 2005
"11119" 1 1 133 141 2008
"11120" 1 0 133 136 2004
"11121" 1 0 133 155 2004
"11122" 1 0 133 143 2004
"11123" 1 0 133 144 2004
"11124" 1 0 133 172 2004
"11125" 1 0 133 113 1999
"11126" 1 0 133 112 1999
"11127" 1 0 133 168 1999
"11128" 1 0 133 112 2001
"11129" 1 0 133 134 2000
"11130" 1 0 133 136 2000
"11131" 1 0 133 146 2000
"11132" 1 0 133 120 2008
"11133" 1 0 133 121 2008
"11134" 1 0 133 123 2008
"11135" 1 0 133 121 2001
"11136" 1 0 133 131 2001
"11137" 1 0 133 122 2001
"11138" 1 0 133 128 2001
"11139" 1 0 133 124 2001
"11140" 1 0 133 110 2001
"11141" 1 0 133 120 2001
"11142" 1 0 133 162 2000
"11143" 1 0 133 173 2001
"11144" 1 0 133 125 2002
"11145" 1 0 133 135 2002
"11146" 1 0 133 165 2001
"11147" 1 0 134 169 2005
"11148" 1 0 134 173 2005
"11149" 1 0 134 163 2005
"11150" 1 0 134 154 2005
"11151" 1 1 134 152 2005
"11152" 1 0 134 180 2005
"11153" 1 0 134 160 2004
"11154" 1 0 134 177 2004
"11155" 1 0 134 180 2004
"11156" 1 0 134 121 2004
"11157" 1 0 134 118 2004
"11158" 1 0 134 150 2004
"11159" 1 0 134 159 2004
"11160" 1 0 134 175 2005
"11161" 1 0 134 130 2005
"11162" 1 1 134 134 2005
"11163" 1 0 134 144 2005
"11164" 1 0 134 142 2005
"11165" 1 0 134 140 2005
"11166" 1 0 134 138 2005
"11167" 1 0 134 141 2005
"11168" 1 0 134 146 2005
"11169" 1 0 134 106 2005
"11170" 1 0 134 145 2005
"11171" 1 0 134 106 2003
"11172" 1 0 134 176 2003
"11173" 1 0 134 170 2003
"11174" 1 0 134 141 2003
"11175" 1 0 134 150 2003
"11176" 1 0 134 178 2003
"11177" 1 0 134 165 2003
"11178" 1 0 134 124 2003
"11179" 1 0 134 128 2003
"11180" 1 0 134 152 2003
"11181" 1 0 134 148 2003
"11182" 1 0 134 127 2003
"11183" 1 0 134 172 2003
"11184" 1 0 134 180 2003
"11185" 1 0 134 154 2003
"11186" 1 0 134 151 2003
"11187" 1 0 134 139 2004
"11188" 1 0 134 137 2004
"11189" 1 0 134 146 2004
"11190" 1 0 134 134 2004
"11191" 1 0 134 128 2004
"11192" 1 0 134 126 2004
"11193" 1 0 134 123 2004
"11194" 1 0 134 115 2004
"11195" 1 0 134 135 2004
"11196" 1 0 134 156 2004
"11197" 1 0 134 143 2004
"11198" 1 0 134 144 2004
"11199" 1 0 134 144 2003
"11200" 1 0 134 132 2004
"11201" 1 0 134 136 2004
"11202" 1 0 134 130 2004
"11203" 1 0 134 124 2004
"11204" 1 0 134 168 2003
"11205" 1 0 134 155 2004
"11206" 1 0 134 164 2003
"11207" 1 0 134 122 2004
"11208" 1 0 134 116 2003
"11209" 1 0 134 107 2005
"11210" 2 1 134 138 2011
"11211" 1 0 134 157 2004
"11212" 1 0 134 170 2004
"11213" 1 0 134 168 2004
"11214" 1 0 134 172 2004
"11215" 1 0 134 167 2004
"11216" 1 0 134 137 2003
"11217" 1 0 134 181 2004
"11218" 1 0 134 147 2005
"11219" 1 0 134 156 2005
"11220" 1 0 134 149 2004
"11221" 1 0 134 159 2005
"11222" 1 0 134 161 2005
"11223" 1 0 134 164 2004
"11224" 1 0 134 164 2005
"11225" 1 1 134 158 2008
"11226" 1 0 134 119 1999
"11227" 1 0 134 118 1999
"11228" 1 0 134 112 1999
"11229" 1 0 134 116 1999
"11230" 1 0 134 147 1999
"11231" 1 0 134 115 1999
"11232" 1 0 134 146 1999
"11233" 2 0 134 148 1999
"11234" 1 0 134 117 1999
"11235" 1 0 134 141 1999
"11236" 1 0 134 152 1999
"11237" 1 0 134 176 1999
"11238" 1 0 134 164 1999
"11239" 1 0 134 161 1999
"11240" 1 0 134 154 1999
"11241" 1 0 134 168 1999
"11242" 1 0 134 177 1999
"11243" 1 0 134 170 1999
"11244" 1 0 134 179 1999
"11245" 2 0 134 167 1999
"11246" 1 0 134 169 1999
"11247" 1 0 134 149 1999
"11248" 1 0 134 156 1999
"11249" 1 0 134 180 1999
"11250" 1 0 134 150 2000
"11251" 1 0 134 110 2000
"11252" 1 0 134 174 1999
"11253" 2 0 134 117 2000
"11254" 1 0 134 116 2000
"11255" 2 0 134 113 2000
"11256" 1 0 134 179 2000
"11257" 1 0 134 168 2000
"11258" 1 1 134 154 2000
"11259" 1 0 134 176 2000
"11260" 1 0 134 170 2000
"11261" 1 0 134 171 1999
"11262" 1 1 134 161 2000
"11263" 1 1 134 167 2000
"11264" 1 0 134 181 2000
"11265" 1 0 134 169 2000
"11266" 1 1 134 152 2000
"11267" 1 1 134 175 2000
"11268" 1 1 134 155 2000
"11269" 1 1 134 166 2000
"11270" 1 0 134 171 2000
"11271" 1 0 134 178 2000
"11272" 1 0 134 118 2000
"11273" 1 1 134 158 2000
"11274" 1 1 134 164 2000
"11275" 1 0 134 166 1999
"11276" 1 0 134 177 2000
"11277" 2 1 134 143 2000
"11278" 1 0 134 110 2001
"11279" 1 1 134 120 2001
"11280" 1 0 134 108 2001
"11281" 1 1 134 123 2000
"11282" 1 0 134 107 2001
"11283" 1 1 134 126 2000
"11284" 1 1 134 121 2001
"11285" 1 1 134 128 2000
"11286" 1 1 134 131 2001
"11287" 1 0 134 128 2001
"11288" 1 1 134 122 2001
"11289" 1 0 134 107 2000
"11290" 1 1 134 127 2000
"11291" 2 1 134 131 2000
"11292" 1 1 134 139 2000
"11293" 1 0 134 124 2001
"11294" 1 1 134 125 2000
"11295" 1 1 134 145 2000
"11296" 1 1 134 130 2000
"11297" 1 1 134 132 2000
"11298" 1 1 134 120 2000
"11299" 1 0 134 146 2000
"11300" 1 1 134 124 2000
"11301" 1 0 134 112 2001
"11302" 1 1 134 127 2001
"11303" 2 2 134 134 2000
"11304" 1 0 134 137 2000
"11305" 1 1 134 129 2000
"11306" 2 0 134 141 2000
"11307" 1 1 134 121 2000
"11308" 1 1 134 136 2000
"11309" 1 0 134 142 2000
"11310" 1 0 134 106 2000
"11311" 1 1 134 119 2000
"11312" 1 0 134 133 2000
"11313" 1 0 134 135 2000
"11314" 1 1 134 144 2000
"11315" 1 0 134 122 2000
"11316" 1 1 134 129 2001
"11317" 1 0 134 111 2000
"11318" 1 0 134 146 2010
"11319" 1 1 134 162 2000
"11320" 1 0 134 163 2000
"11321" 1 0 134 147 2000
"11322" 1 1 134 140 2000
"11323" 2 1 134 141 2002
"11324" 1 1 134 155 2001
"11325" 1 0 134 140 2002
"11326" 1 0 134 138 2002
"11327" 1 0 134 135 2002
"11328" 1 0 134 181 2001
"11329" 1 0 134 148 2000
"11330" 2 1 134 164 2001
"11331" 1 0 134 150 2002
"11332" 1 1 134 147 2001
"11333" 1 1 134 163 2001
"11334" 2 0 134 165 2001
"11335" 1 0 134 168 2001
"11336" 1 1 134 142 2002
"11337" 1 0 134 141 2001
"11338" 1 0 134 125 2002
"11339" 1 0 134 130 2002
"11340" 1 1 134 156 2001
"11341" 1 0 134 178 2001
"11342" 1 0 134 146 2002
"11343" 1 0 134 136 2002
"11344" 1 0 134 129 2002
"11345" 2 1 134 158 2001
"11346" 1 0 134 180 2001
"11347" 1 0 134 173 2001
"11348" 1 0 134 166 2001
"11349" 1 0 134 177 2001
"11350" 1 0 134 176 2001
"11351" 1 0 134 174 2001
"11352" 1 0 134 172 2001
"11353" 1 0 134 137 2002
"11354" 1 0 134 170 2001
"11355" 1 0 134 151 2001
"11356" 1 1 134 152 2001
"11357" 1 1 134 162 2002
"11358" 1 1 134 159 2002
"11359" 1 0 134 159 2001
"11360" 1 1 134 152 2002
"11361" 1 0 134 143 2001
"11362" 1 0 134 164 2002
"11363" 1 0 134 105 2002
"11364" 1 0 134 173 2002
"11365" 1 1 134 155 2002
"11366" 1 0 134 177 2002
"11367" 1 0 134 166 2002
"11368" 1 0 134 181 2002
"11369" 2 0 134 169 2002
"11370" 1 0 134 174 2002
"11371" 1 0 134 133 2002
"11372" 1 0 134 176 2002
"11373" 1 1 134 160 2002
"11374" 1 0 134 158 2003
"11375" 1 0 134 155 2003
"11376" 1 0 134 156 2003
"11377" 1 0 134 159 2003
"11378" 1 0 134 160 2003
"11379" 1 0 134 162 2003
"11380" 1 0 134 181 2003
"11381" 1 0 134 117 2003
"11382" 2 0 134 174 2003
"11383" 1 0 134 167 2003
"11384" 1 0 135 121 2004
"11385" 1 0 135 152 2005
"11386" 1 0 135 180 2005
"11387" 1 0 135 163 2005
"11388" 1 0 135 160 2004
"11389" 1 0 135 154 2005
"11390" 1 0 135 169 2005
"11391" 1 0 135 175 2005
"11392" 1 0 135 138 2005
"11393" 1 0 135 146 2005
"11394" 1 0 135 105 2005
"11395" 1 0 135 168 2006
"11396" 1 0 135 166 2005
"11397" 1 0 135 142 2005
"11398" 1 0 135 141 2005
"11399" 1 0 135 145 2005
"11400" 1 0 135 130 2005
"11401" 1 0 135 170 2003
"11402" 1 0 135 150 2003
"11403" 1 0 135 176 2003
"11404" 1 0 135 127 2003
"11405" 1 0 135 154 2003
"11406" 1 0 135 151 2003
"11407" 1 0 135 148 2003
"11408" 1 0 135 144 2003
"11409" 1 0 135 123 2004
"11410" 1 0 135 128 2004
"11411" 1 0 135 140 2004
"11412" 1 0 135 149 2004
"11413" 1 0 135 137 2003
"11414" 1 0 135 134 2004
"11415" 1 0 135 132 2004
"11416" 1 0 135 124 2004
"11417" 1 0 135 118 2004
"11418" 1 0 135 115 2004
"11419" 1 0 135 156 2004
"11420" 1 0 135 146 2004
"11421" 1 0 135 143 2004
"11422" 1 0 135 127 2006
"11423" 1 0 135 134 2006
"11424" 1 0 135 145 2006
"11425" 1 0 135 126 2004
"11426" 1 0 135 124 2003
"11427" 1 0 135 135 2004
"11428" 1 0 135 176 2004
"11429" 1 0 135 157 2004
"11430" 1 0 135 164 2004
"11431" 1 0 135 173 2005
"11432" 1 0 135 180 2004
"11433" 1 1 135 159 2005
"11434" 1 0 135 156 2005
"11435" 1 0 135 181 2004
"11436" 1 0 135 177 2004
"11437" 1 0 135 147 2005
"11438" 1 0 135 161 2005
"11439" 1 0 135 149 1999
"11440" 1 0 135 143 1999
"11441" 1 0 135 116 1999
"11442" 1 0 135 175 1999
"11443" 1 0 135 154 1999
"11444" 1 0 135 177 1999
"11445" 1 0 135 135 1999
"11446" 1 0 135 176 2000
"11447" 1 0 135 167 2000
"11448" 1 1 135 160 2000
"11449" 1 0 135 152 2000
"11450" 1 0 135 179 2000
"11451" 1 0 135 177 2000
"11452" 1 0 135 168 2000
"11453" 1 0 135 166 2000
"11454" 1 0 135 164 2000
"11455" 1 0 135 178 2000
"11456" 2 0 135 117 2000
"11457" 1 0 135 116 2000
"11458" 1 0 135 170 2000
"11459" 1 0 135 154 2000
"11460" 1 0 135 156 1999
"11461" 1 0 135 176 1999
"11462" 1 0 135 181 2000
"11463" 1 0 135 161 2000
"11464" 1 0 135 155 2000
"11465" 1 0 135 171 2000
"11466" 1 0 135 158 2000
"11467" 2 1 135 141 2000
"11468" 1 0 135 169 2000
"11469" 1 0 135 130 2001
"11470" 1 0 135 123 2001
"11471" 1 0 135 143 2000
"11472" 1 0 135 106 2000
"11473" 1 0 135 120 2001
"11474" 1 0 135 110 2001
"11475" 1 0 135 107 2001
"11476" 1 1 135 142 2000
"11477" 1 0 135 119 2000
"11478" 1 0 135 120 2000
"11479" 1 0 135 124 2000
"11480" 1 0 135 128 2000
"11481" 1 0 135 175 2000
"11482" 1 0 135 135 2000
"11483" 1 1 135 124 2001
"11484" 1 0 135 105 2000
"11485" 1 0 135 122 2001
"11486" 1 0 135 131 2001
"11487" 1 0 135 129 2000
"11488" 1 1 135 130 2000
"11489" 1 0 135 132 2000
"11490" 1 1 135 134 2000
"11491" 1 0 135 128 2001
"11492" 1 0 135 111 2000
"11493" 1 0 135 129 2001
"11494" 1 0 135 108 2001
"11495" 1 0 135 127 2000
"11496" 1 0 135 121 2000
"11497" 1 0 135 180 2001
"11498" 1 0 135 178 2001
"11499" 1 0 135 177 2001
"11500" 1 0 135 173 2001
"11501" 1 0 135 174 2001
"11502" 1 0 135 176 2001
"11503" 1 0 135 146 2002
"11504" 1 0 135 133 2000
"11505" 1 0 135 140 2002
"11506" 1 0 135 151 2001
"11507" 1 0 135 170 2001
"11508" 1 0 135 166 2001
"11509" 1 0 135 164 2001
"11510" 1 0 135 129 2002
"11511" 1 0 135 142 2002
"11512" 1 0 135 130 2002
"11513" 1 0 135 150 2002
"11514" 1 0 135 172 2001
"11515" 1 0 135 163 2001
"11516" 1 0 135 140 2000
"11517" 1 0 135 149 2001
"11518" 1 0 135 141 2001
"11519" 1 0 135 107 2002
"11520" 1 0 135 152 2002
"11521" 1 0 135 181 2002
"11522" 1 0 135 159 2001
"11523" 1 0 135 105 2002
"11524" 1 0 135 173 2002
"11525" 1 0 135 158 2002
"11526" 1 0 135 158 2001
"11527" 1 0 135 167 2002
"11528" 1 1 135 166 2002
"11529" 1 0 135 176 2002
"11530" 1 0 135 169 2002
"11531" 1 0 135 174 2002
"11532" 1 0 135 155 2002
"11533" 1 0 135 180 2002
"11534" 1 0 135 158 2003
"11535" 1 0 135 160 2002
"11536" 1 0 135 155 2003
"11537" 1 0 135 160 2003
"11538" 1 0 135 174 2003
"11539" 1 0 135 178 2003
"11540" 1 0 135 172 2003
"11541" 1 0 136 160 1996
"11542" 3 0 136 107 2006
"11543" 1 0 136 118 2007
"11544" 1 0 136 114 2007
"11545" 1 0 136 180 2004
"11546" 2 0 136 114 2006
"11547" 2 0 136 155 2004
"11548" 1 0 136 108 2006
"11549" 2 0 136 112 2006
"11550" 1 0 136 118 2006
"11551" 2 0 136 142 2006
"11552" 1 0 136 121 2006
"11553" 1 0 136 126 2006
"11554" 1 0 136 129 2006
"11555" 2 0 136 139 2006
"11556" 1 0 136 146 2006
"11557" 1 0 136 135 2006
"11558" 1 0 136 130 2006
"11559" 1 0 136 150 2006
"11560" 1 0 136 167 2009
"11561" 1 0 136 146 2009
"11562" 1 0 136 125 2009
"11563" 1 0 136 166 2007
"11564" 1 0 136 156 2007
"11565" 1 0 136 145 2007
"11566" 1 0 136 107 2007
"11567" 1 0 136 166 2005
"11568" 1 1 136 139 2005
"11569" 1 0 136 156 2005
"11570" 1 0 136 125 2005
"11571" 1 1 136 140 2005
"11572" 1 0 136 172 2005
"11573" 1 0 136 158 2005
"11574" 1 0 136 111 2005
"11575" 1 1 136 142 2005
"11576" 1 1 136 137 2005
"11577" 1 0 136 123 2005
"11578" 2 1 136 177 2006
"11579" 1 0 136 147 2005
"11580" 1 0 136 175 2007
"11581" 1 0 136 166 2006
"11582" 1 0 136 153 2006
"11583" 1 0 136 179 2007
"11584" 1 0 136 170 2005
"11585" 1 0 136 175 2005
"11586" 1 0 136 159 2006
"11587" 1 1 136 137 2008
"11588" 2 1 136 141 2008
"11589" 3 1 136 138 2008
"11590" 2 2 136 123 2008
"11591" 2 1 136 127 2008
"11592" 1 0 136 136 2008
"11593" 2 2 136 129 2008
"11594" 1 0 136 149 2008
"11595" 1 0 136 181 2003
"11596" 1 0 136 109 2003
"11597" 1 0 136 116 2003
"11598" 1 0 136 170 2003
"11599" 1 0 136 176 2002
"11600" 1 0 136 139 2003
"11601" 1 0 136 132 2003
"11602" 1 0 136 138 2003
"11603" 1 0 136 131 2003
"11604" 2 0 136 125 2003
"11605" 1 0 136 145 2003
"11606" 1 0 136 114 2004
"11607" 1 0 136 122 2003
"11608" 1 0 136 118 2004
"11609" 1 0 136 108 2004
"11610" 1 1 136 149 2003
"11611" 2 0 136 128 2004
"11612" 1 0 136 130 2003
"11613" 1 0 136 126 2003
"11614" 1 0 136 122 2004
"11615" 1 0 136 136 2004
"11616" 1 0 136 134 2004
"11617" 1 0 136 127 2004
"11618" 1 0 136 117 2004
"11619" 1 0 136 143 2004
"11620" 1 0 136 119 2004
"11621" 1 0 136 119 2006
"11622" 1 0 136 114 2005
"11623" 1 0 136 115 2005
"11624" 1 0 136 106 2005
"11625" 1 1 136 133 2007
"11626" 1 1 136 121 2007
"11627" 1 1 136 141 2007
"11628" 1 0 136 127 2007
"11629" 1 1 136 124 2007
"11630" 1 0 136 150 2007
"11631" 1 1 136 138 2011
"11632" 2 0 136 113 2010
"11633" 1 0 136 128 2011
"11634" 1 0 136 112 2011
"11635" 1 0 136 119 2011
"11636" 1 0 136 146 2011
"11637" 1 0 136 131 2004
"11638" 1 0 136 166 2004
"11639" 1 0 136 137 2004
"11640" 1 1 136 150 2004
"11641" 1 1 136 162 2004
"11642" 1 0 136 167 2004
"11643" 1 0 136 113 2008
"11644" 1 0 136 118 2008
"11645" 1 0 136 115 2008
"11646" 1 0 136 108 2008
"11647" 1 0 136 120 2008
"11648" 1 0 136 116 2008
"11649" 1 0 136 139 2008
"11650" 1 0 136 140 2008
"11651" 1 1 136 147 2008
"11652" 1 0 136 145 2008
"11653" 1 0 136 144 2008
"11654" 1 0 136 129 2007
"11655" 1 0 136 149 2007
"11656" 1 0 136 115 2009
"11657" 1 0 136 120 2009
"11658" 1 0 136 108 2009
"11659" 1 0 136 137 2009
"11660" 1 0 136 114 2011
"11661" 1 0 136 181 2008
"11662" 1 0 136 164 2008
"11663" 1 0 136 180 2008
"11664" 1 0 136 115 1998
"11665" 2 0 136 108 1999
"11666" 1 0 136 114 1999
"11667" 1 0 136 107 1999
"11668" 2 0 136 110 1999
"11669" 1 0 136 115 1999
"11670" 1 0 136 117 1999
"11671" 1 0 136 135 1999
"11672" 1 0 136 140 1999
"11673" 1 0 136 143 1999
"11674" 1 0 136 144 1999
"11675" 1 0 136 150 1999
"11676" 1 0 136 131 1999
"11677" 1 0 136 119 1999
"11678" 1 0 136 120 1999
"11679" 1 0 136 136 1999
"11680" 1 0 136 166 1999
"11681" 1 0 136 171 1999
"11682" 1 0 136 134 1999
"11683" 1 0 136 161 1999
"11684" 1 0 136 178 2000
"11685" 1 0 136 167 2000
"11686" 1 0 136 118 2000
"11687" 1 0 136 106 2000
"11688" 1 0 136 110 2000
"11689" 2 0 136 108 2000
"11690" 1 0 136 169 2000
"11691" 1 0 136 163 2000
"11692" 1 0 136 175 2000
"11693" 1 0 136 155 2000
"11694" 1 0 136 176 2000
"11695" 1 0 136 164 1999
"11696" 1 0 136 114 2000
"11697" 1 0 136 108 2001
"11698" 1 0 136 118 2001
"11699" 1 0 136 110 2001
"11700" 1 0 136 106 2001
"11701" 1 0 136 136 2000
"11702" 2 0 136 107 2001
"11703" 2 0 136 143 2000
"11704" 2 0 136 131 2001
"11705" 2 0 136 129 2001
"11706" 1 0 136 123 2001
"11707" 1 0 136 121 2001
"11708" 2 0 136 122 2001
"11709" 1 0 136 125 2001
"11710" 1 0 136 126 2001
"11711" 1 0 136 141 2000
"11712" 1 0 136 134 2000
"11713" 1 0 136 164 2011
"11714" 1 0 136 155 2011
"11715" 1 0 136 168 2011
"11716" 2 0 136 160 2012
"11717" 1 0 136 171 2012
"11718" 1 0 136 170 2011
"11719" 2 2 136 163 2010
"11720" 1 1 136 161 2010
"11721" 1 0 136 120 2010
"11722" 1 0 136 134 2010
"11723" 1 0 136 147 2010
"11724" 1 0 136 122 2012
"11725" 1 0 136 110 2012
"11726" 1 0 136 117 2012
"11727" 1 0 136 151 2012
"11728" 1 0 136 136 2012
"11729" 1 0 136 140 2012
"11730" 2 0 136 114 2010
"11731" 1 0 136 144 2010
"11732" 1 0 136 108 2010
"11733" 1 1 136 128 2010
"11734" 1 0 136 121 2010
"11735" 1 1 136 132 2008
"11736" 1 0 136 121 2008
"11737" 1 0 136 133 2008
"11738" 1 0 136 161 2008
"11739" 1 0 136 131 2010
"11740" 1 0 136 147 2000
"11741" 1 0 136 141 2001
"11742" 1 0 136 139 2000
"11743" 1 0 136 126 2000
"11744" 1 0 136 112 2000
"11745" 1 0 136 153 2000
"11746" 1 0 136 132 2000
"11747" 1 0 136 132 2001
"11748" 1 0 136 157 2000
"11749" 1 0 136 107 2000
"11750" 1 0 136 122 2000
"11751" 1 0 136 151 2000
"11752" 1 0 136 127 2000
"11753" 1 0 136 109 2000
"11754" 1 0 136 134 2001
"11755" 1 0 136 110 2002
"11756" 1 0 136 122 2002
"11757" 2 0 136 112 2002
"11758" 1 0 136 117 2002
"11759" 1 0 136 105 2002
"11760" 2 0 136 126 2002
"11761" 2 0 136 140 2002
"11762" 1 0 136 135 2002
"11763" 1 0 136 155 2002
"11764" 1 0 136 143 2001
"11765" 1 0 136 151 2001
"11766" 1 0 136 146 2001
"11767" 1 0 136 115 2001
"11768" 1 0 136 175 2001
"11769" 1 0 136 169 2001
"11770" 3 0 136 131 2002
"11771" 1 0 136 159 2001
"11772" 1 0 136 165 2001
"11773" 1 0 136 136 2002
"11774" 1 0 136 141 2002
"11775" 1 0 136 146 2002
"11776" 1 0 136 134 2002
"11777" 2 0 136 180 2001
"11778" 2 0 136 130 2002
"11779" 1 0 136 118 2002
"11780" 1 0 136 120 2002
"11781" 1 0 136 178 2002
"11782" 1 0 136 138 2002
"11783" 1 0 136 154 2007
"11784" 1 0 136 172 2007
"11785" 1 0 136 163 2006
"11786" 1 0 136 174 2006
"11787" 1 0 136 171 2006
"11788" 1 0 136 165 2007
"11789" 1 0 136 165 2003
"11790" 1 0 136 156 2003
"11791" 1 0 136 163 2003
"11792" 1 0 136 108 2003
"11793" 1 0 136 117 2003
"11794" 1 0 136 173 2003
"11795" 1 0 136 113 2003
"11796" 1 0 136 119 2003
"11797" 1 0 136 112 2003
"11798" 1 1 137 133 2005
"11799" 1 0 138 142 2009
"11800" 1 0 138 108 2010
"11801" 1 0 138 151 2005
"11802" 1 0 138 134 2005
"11803" 1 0 138 179 2005
"11804" 1 0 138 144 2005
"11805" 1 0 138 136 2005
"11806" 1 0 138 137 2006
"11807" 1 0 138 150 2006
"11808" 1 0 138 154 2006
"11809" 1 0 138 110 2003
"11810" 1 0 138 153 2004
"11811" 1 0 138 106 2004
"11812" 1 0 138 111 2005
"11813" 1 0 138 116 2005
"11814" 1 0 138 123 2004
"11815" 1 0 138 118 2004
"11816" 1 0 138 146 2003
"11817" 1 0 138 139 2004
"11818" 1 1 138 141 1998
"11819" 1 0 138 164 2006
"11820" 1 0 138 107 2001
"11821" 1 0 138 106 2001
"11822" 1 0 138 113 2001
"11823" 1 0 138 117 2001
"11824" 1 0 138 119 2001
"11825" 1 0 138 133 2001
"11826" 1 0 138 129 2001
"11827" 1 0 138 172 2001
"11828" 1 0 138 162 2001
"11829" 1 0 138 105 2002
"11830" 1 0 138 169 2002
"11831" 1 0 138 158 2002
"11832" 1 0 138 156 2002
"11833" 1 0 138 174 2002
"11834" 1 0 138 108 2002
"11835" 1 0 138 152 2002
"11836" 1 0 138 163 2003
"11837" 1 0 138 106 2003
"11838" 1 0 138 111 2003
"11839" 1 0 139 106 2006
"11840" 1 0 139 135 2001
"11841" 1 0 139 121 2005
"11842" 1 1 139 111 2007
"11843" 2 0 139 144 2011
"11844" 1 0 139 107 2004
"11845" 1 0 139 125 1999
"11846" 1 1 139 122 2012
"11847" 2 0 139 111 2012
"11848" 1 0 139 119 2012
"11849" 1 0 140 108 2006
"11850" 1 1 140 115 2006
"11851" 1 0 140 109 2006
"11852" 2 2 140 124 2009
"11853" 2 0 140 108 2010
"11854" 1 0 140 156 2009
"11855" 1 1 140 144 2009
"11856" 1 1 140 136 2005
"11857" 1 1 140 122 2005
"11858" 2 0 140 149 2005
"11859" 1 0 140 128 2005
"11860" 1 1 140 145 2006
"11861" 1 0 140 176 2005
"11862" 1 0 140 143 2003
"11863" 1 0 140 115 2004
"11864" 1 0 140 110 2004
"11865" 1 0 140 119 2003
"11866" 1 1 140 146 2007
"11867" 1 1 140 128 2007
"11868" 1 0 140 111 2005
"11869" 1 0 140 113 2005
"11870" 1 0 140 127 2006
"11871" 1 1 140 134 2006
"11872" 1 1 140 138 2007
"11873" 1 0 140 118 2011
"11874" 1 0 140 133 2011
"11875" 2 2 140 130 2011
"11876" 1 0 140 142 2004
"11877" 1 1 140 175 2004
"11878" 1 1 140 153 2004
"11879" 1 0 140 130 2004
"11880" 1 1 140 181 2004
"11881" 1 0 140 127 2004
"11882" 1 0 140 121 2004
"11883" 1 0 140 115 2005
"11884" 1 0 140 131 2005
"11885" 1 0 140 105 2008
"11886" 1 0 140 117 2008
"11887" 1 1 140 131 2008
"11888" 1 0 140 126 2008
"11889" 1 1 140 144 2008
"11890" 1 1 140 147 2008
"11891" 1 0 140 122 2008
"11892" 1 1 140 141 2008
"11893" 1 1 140 149 2008
"11894" 1 0 140 151 2008
"11895" 1 1 140 135 2009
"11896" 1 1 140 126 2009
"11897" 1 1 140 139 2009
"11898" 1 0 140 106 2011
"11899" 1 0 140 110 2011
"11900" 1 0 140 113 2011
"11901" 1 0 140 167 2008
"11902" 1 0 140 163 2008
"11903" 1 0 140 156 2008
"11904" 1 0 140 135 2012
"11905" 1 0 140 133 2012
"11906" 1 0 140 161 2010
"11907" 1 0 140 107 2012
"11908" 1 0 140 153 2012
"11909" 1 0 140 145 2012
"11910" 1 1 140 149 2010
"11911" 1 0 140 113 2010
"11912" 1 0 140 121 2010
"11913" 1 1 140 134 2010
"11914" 1 0 140 119 2009
"11915" 1 0 140 109 2009
"11916" 1 0 140 114 2010
"11917" 1 0 140 105 2001
"11918" 1 0 140 125 2001
"11919" 1 0 140 169 2006
"11920" 1 1 140 167 2007
"11921" 1 0 141 153 1996
"11922" 1 0 141 106 2006
"11923" 1 0 141 172 2005
"11924" 1 0 141 108 2005
"11925" 1 1 141 116 2008
"11926" 1 0 141 106 2008
"11927" 1 0 141 137 2009
"11928" 1 0 141 106 2011
"11929" 1 1 141 129 1998
"11930" 1 0 141 164 2010
"11931" 1 0 141 144 2010
"11932" 1 0 141 156 2010
"11933" 1 0 141 118 2010
"11934" 1 0 141 128 2010
"11935" 1 0 141 148 2008
"11936" 1 0 141 121 2001
"11937" 1 0 142 165 1995
"11938" 1 0 142 153 1995
"11939" 1 0 142 167 1995
"11940" 1 0 142 179 1995
"11941" 1 0 142 177 1995
"11942" 1 0 142 173 1995
"11943" 1 0 142 121 1995
"11944" 1 0 142 151 1995
"11945" 1 0 142 127 1995
"11946" 2 0 142 116 1995
"11947" 1 0 142 113 1995
"11948" 1 0 142 137 1995
"11949" 1 0 142 150 1995
"11950" 1 0 142 135 1995
"11951" 1 0 142 134 1995
"11952" 1 0 142 181 1995
"11953" 1 0 142 145 1995
"11954" 1 0 142 162 1995
"11955" 1 0 142 107 1995
"11956" 1 0 142 156 1995
"11957" 2 0 142 125 1995
"11958" 2 0 142 130 1995
"11959" 1 0 142 128 1995
"11960" 1 0 142 143 1995
"11961" 1 0 142 146 1995
"11962" 1 0 142 138 1995
"11963" 1 0 142 114 1995
"11964" 1 0 142 169 1995
"11965" 1 0 142 129 1995
"11966" 1 1 142 139 1996
"11967" 1 0 142 162 1996
"11968" 1 0 142 106 1996
"11969" 1 0 142 117 1996
"11970" 1 0 142 115 1996
"11971" 1 0 142 140 1996
"11972" 1 0 142 110 1995
"11973" 1 0 142 109 1995
"11974" 1 0 142 160 1996
"11975" 1 0 142 159 1996
"11976" 1 1 142 147 1996
"11977" 1 1 142 142 1996
"11978" 1 0 142 148 1995
"11979" 2 0 142 105 1995
"11980" 1 0 142 171 1995
"11981" 1 0 142 144 1995
"11982" 1 0 142 141 1995
"11983" 1 0 142 118 1995
